,part_idx,participant,mean_accuracy,time_taken,inters_real,int_range,int_length,scenario,accuracy,difficulty
200,81,6099132b6d152b812fdc911c,0.8750000000000001,16.882366666666666,9.5,114.0,3.78421052631579,finance,0.8333333333333334,congruent
201,82,60a37b4e514b606e0a822a0c,0.375,29.720399999999998,5.0,129.45,4.339999999999999,finance,1.0,incongruent
202,83,60a6ba026f8bd75b67b23c97,0.7916666666666667,32.26113333333333,6.0,75.75,5.625,finance,0.8333333333333334,congruent
203,84,60a7d7b70d3cf8f48a8a490d,0.8750000000000001,21.179883333333333,7.75,101.3225806451613,4.509677419354839,finance,1.0,congruent
204,85,60aa4b9356c591511cc09f5f,0.2916666666666667,31.743716666666668,6.25,71.52,3.0640000000000005,finance,0.16666666666666663,incongruent
205,86,60b56ada17663c9fdcb74bdd,0.875,33.025816666666664,5.5,158.86363636363637,7.09090909090909,finance,1.0,incongruent
206,87,60c048ca962103e0da201a34,0.5833333333333334,33.21646666666667,6.0,125.875,6.5,finance,0.5,incongruent
207,88,60c0ed7d2fbe3e53bca9866a,0.75,23.995083333333334,8.75,102.14285714285714,3.257142857142857,finance,0.6666666666666667,congruent
208,89,60ccdd2c461e041ac1dc2b41,0.8333333333333334,20.531183333333335,5.25,141.8095238095238,4.419047619047619,finance,0.8333333333333334,congruent
209,90,60d2f9397932f9695f49f5f4,0.625,59.8431,8.25,43.333333333333336,1.4606060606060605,finance,0.6666666666666667,congruent
210,91,60d3acd071e98de7a42743ac,0.5416666666666667,38.16703333333333,11.75,63.723404255319146,1.8170212765957447,finance,0.16666666666666663,congruent
211,92,60d6e2dd110d9cbe0c20bbc7,0.7916666666666667,22.2595,5.25,109.28571428571429,1.828571428571428,finance,1.0,incongruent
212,93,60db521470b51a50415d3439,0.7500000000000001,39.56558333333333,8.5,50.11764705882353,3.911764705882353,finance,0.5,incongruent
213,94,60ddfb3db6a71ad9ba75e387,0.8333333333333334,32.23245,6.75,86.03703703703704,4.503703703703704,finance,0.6666666666666667,incongruent
214,95,60e70d678909d1d5e5bd8943,0.9166666666666667,26.52335,11.0,103.68181818181819,2.6181818181818177,finance,0.8333333333333334,congruent
215,96,60eddc1f62cdf337ab19f604,0.5,46.48631666666667,1.5,88.33333333333333,6.1000000000000005,finance,0.33333333333333337,incongruent
216,97,6106ac34408681f3b0d07396,0.5833333333333334,28.4449,10.25,58.853658536585364,1.590243902439024,finance,0.16666666666666663,congruent
217,98,610abbbb784eea92360657e0,0.9166666666666667,41.15213333333334,8.25,158.15151515151516,3.890909090909091,finance,0.8333333333333334,incongruent
218,99,611231e33c2e4198943389a9,0.7916666666666667,19.53945,6.25,52.0,0.8320000000000002,finance,0.8333333333333334,incongruent
219,100,61169988cf61a1a4c41fdf9c,0.7916666666666667,19.185916666666667,8.25,76.42424242424242,4.2,finance,0.8333333333333334,incongruent
220,101,611ab1da8239817bc8d5f1e1,0.7500000000000001,17.44783333333333,9.0,118.5,4.344444444444445,finance,0.8333333333333334,incongruent
221,102,611e58f3b7cfe10fe9eef3df,0.45833333333333337,35.286849999999994,4.25,91.94117647058823,0.5764705882352942,finance,0.5,incongruent
222,103,61254c5a6facc8ed023a64de,0.7083333333333334,53.48765,10.25,62.51219512195122,3.4000000000000004,finance,0.5,incongruent
223,104,61267b828ead584bcf092e35,0.7916666666666667,51.60786666666667,5.75,169.08695652173913,5.7565217391304335,finance,1.0,congruent
224,105,61322612510b85268a0c4b63,0.7083333333333334,29.56055,6.5,91.34615384615384,4.953846153846153,finance,1.0,congruent
225,106,613a469755c08ab3b9d682ad,0.8333333333333334,38.524033333333335,5.75,67.65217391304348,6.0260869565217385,finance,0.8333333333333334,incongruent
226,107,613aa0162f4662712a517461,0.41666666666666674,68.33015,10.25,61.24390243902439,3.1073170731707314,finance,0.5,congruent
227,108,613af39692992acbacdbbbbc,0.41666666666666663,42.323600000000006,0.0,0.0,0.0,finance,0.33333333333333337,congruent
228,109,613e18e92e4ed15176362aa2,0.7916666666666667,22.690383333333333,5.5,145.4090909090909,5.736363636363636,finance,0.8333333333333334,congruent
229,110,613f0f91c83af0d188a54669,0.625,56.68326666666667,5.75,188.17391304347825,5.304347826086956,finance,0.5,congruent
230,111,614edf1b57efb3bbc5edd55c,0.5,31.57295,0.0,0.0,0.0,finance,0.8333333333333334,congruent
231,112,6151d444ac15808872e32dc8,0.5000000000000001,79.15248333333334,8.5,63.05882352941177,3.729411764705883,finance,0.6666666666666667,congruent
232,113,615230e2db85b00b50240ab8,0.9166666666666667,37.76798333333333,9.75,85.48717948717949,3.3641025641025637,finance,1.0,incongruent
233,114,615373f88839471e0ab77399,0.8750000000000001,28.188266666666667,7.5,94.06666666666666,3.42,finance,0.8333333333333334,incongruent
234,115,615ec387ec57223c894f6fc2,0.7916666666666667,59.84066666666667,7.75,83.35483870967742,4.012903225806451,finance,0.6666666666666667,incongruent
235,116,616c3f3a378cb38f3f7ecac3,0.8333333333333334,29.223333333333336,6.0,116.66666666666667,4.45,finance,1.0,congruent
236,117,61717173748006894b2b54ff,0.7916666666666667,25.205516666666664,10.75,85.44186046511628,3.809302325581395,finance,0.33333333333333337,congruent
237,118,6176966806de000024ed0ddf,0.45833333333333337,36.806083333333326,9.5,61.026315789473685,1.0263157894736843,finance,0.5,incongruent
