participant,scenario,difficulty,accuracy,normative_error,normative_score,normative_entropy,lc_error,lc_score,lc_entropy,lc_prior_bf
576d8e821a48240001867c54,crime,2,0.6026402928804868,0.0,1.0,13.93156857,0.0,1.0,13.81666086,0
57dd3b0e91b7fc0001493db9,crime,1,0.7771875450722694,0.0,1.0,13.93156857,-0.08421519210665185,0.9157848078933482,12.72280553,1
57fe48c390de420001673796,crime,2,1.0,0.0,1.0,11.86718182,-0.08362420100070922,1.0,10.08801693,0
5ab15ab4c42b630001cd36fb,crime,1,0.7449693147746647,0.0,1.0,13.93156857,0.19738550848793068,1.0,12.35623995,1
5abc0d68436f550001ff83ff,crime,2,0.7291987198454679,0.0,1.0,13.93156857,0.11547005383792519,0.8845299461620748,13.90266167,0
5b06c34ed424fd0001eebda1,crime,2,0.8259223440443022,0.0,1.0,9.329483322,0.08703882797784879,0.9129611720221512,7.496979802,0
5b1e7a55c813a60001480313,crime,2,0.8892302448756577,0.0,1.0,11.86716261,0.0,1.0,8.887065597,0
5b58d79b71a4100001555c56,crime,1,0.8475014296673953,0.0,1.0,9.32948388,0.0,1.0,8.888059362,0
5b7af290db11320001c3ff1d,crime,1,0.8892302448756577,0.0,1.0,6.54354109,0.18018749253911182,1.0,8.219844422,1
5b8c8e7d0c740e00019d55c3,crime,2,0.9098330365332568,0.0,1.0,6.54354109,0.0,1.0,8.887749092,0
5ba57e0438803d0001264be3,crime,2,0.8314500343841895,0.0,1.0,11.86718184,-0.005204460258097177,0.9246221638555592,11.12282664,0
5bb511c6689fc5000149c703,crime,2,0.8769085090206673,0.0,1.0,13.93156857,-0.08304547985374,1.0,10.62572212,0
5bb64eb80b5da70001c7cfca,crime,1,0.6423591511807046,0.0,1.0,11.86718184,0.004861425399078856,0.9237507148336976,11.94928353,0
5bc1c9dd9fffb200019bebe1,crime,1,1.0,0.0,1.0,13.93156857,-0.08944271909999157,0.9105572809000084,8.887745483,0
5bc1f0157870b900012dcb8a,crime,2,0.9183503419072274,0.0,1.0,13.93156857,0.028431225860076403,0.8845299461620748,10.62570356,0
5bf1ecfcaf38d100016c1171,crime,2,0.8438262381113939,0.0,1.0,11.86718184,0.0,1.0,7.502661677,1
5c0e104111d18f0001995175,crime,1,1.0,0.0,1.0,13.93156857,0.086386842558136,1.0,12.3803508,0
5c3885dcf5ebd5000184defb,crime,1,0.8817375208021835,0.0,1.0,13.93156857,0.0,1.0,10.0884407,0
5c7e388fffd1190017be7f83,crime,1,0.8769085090206673,0.0,1.0,13.93156857,0.0,1.0,11.5807498,0
5c88d569d47e6a0001a6192a,crime,1,0.5785363847882377,0.0,1.0,11.86717458,0.0,1.0,11.99930142,0
5cb450df19eba3001270131f,crime,1,0.8817375208021835,0.0,1.0,11.86718184,-0.0005787211469692188,0.9163757989992908,8.887700496,1
5d00bb3b51669b000136a986,crime,1,0.6525958331101744,0.0,1.0,13.93156857,-0.09284766908852604,0.907152330911474,13.90144197,0
5d77679546b49c0001fe0c03,crime,1,0.9163757989992908,0.0,1.0,13.93156857,0.08304547985374,1.0,10.08846948,0
5d7e41aea60f7b00013cf1af,crime,1,0.7664503167515431,0.0,1.0,11.38419681,0.07784989441615242,1.0,10.08846945,0
5dab6e7d80e1780016d5bc9b,crime,1,0.8259223440443022,0.0,1.0,13.93156857,0.0,1.0,10.08847742,0
5ddb0d8c9dac7ca8a61b00fd,crime,2,0.8116891057113227,0.0,1.0,13.93156857,0.0,1.0,9.564331671,0
5ddd2275946f7cc8b0efb547,crime,2,0.9098330365332568,0.0,1.0,13.93156857,0.0,1.0,11.12309811,0
5e04595a4fa02aefdb9c9ced,crime,2,0.92118895937609,0.0,1.0,9.328857224,-0.031958714500432306,0.92118895937609,8.213554522,0
5e3df819d96094073a9c939a,crime,1,0.5776513544731339,0.10153461651336193,1.0,13.93156857,-0.09298488851849296,0.8054804949681451,13.93156857,0
5e482f13410cd9000bc937bb,crime,2,0.7951633774003244,0.0,1.0,11.86718184,-0.07537783614444082,1.0,8.219844422,0
5e6de0802649e039418cabd5,crime,1,0.8675467642934956,0.0,1.0,13.93156857,0.0,1.0,6.731567197,0
5e7b1409f898741063f7a2f1,crime,2,0.8686935671402775,0.0,1.0,13.93156857,-0.044496526422403426,0.8483803912842194,11.47314363,0
5e7cb947659c7606131b5257,crime,1,1.0,0.0,1.0,13.93156857,0.002565534013879267,0.9183503419072274,10.0873759,0
5e89d0a17ec160000888ee98,crime,1,0.8143046618229481,0.0,1.0,13.93156857,-0.11744404390294072,0.8825559560970593,11.12282722,0
