utid,pid,experiment,difficulty,scenario,model_name,ground_truth,posterior_map,posterior_judgement,prior_judgement,prior_entropy,posterior_entropy_unsmoothed,posterior_entropy,model_specs
4-60fd944e3965e6eb9e783b87-dampened_3-generic_2,60fd944e3965e6eb9e783b87,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   0.5  0.   0. ],,13.93156857,4.78E-20,11.59152317,{'smoothing': 1.51653231}
4-60fd944e3965e6eb9e783b87-finance_1-congruent,60fd944e3965e6eb9e783b87,experiment_4,congruent,finance,LC_discrete_&_1,[0 1 0 0 1 1],[1. 1. 1. 1. 1. 1.],[0.5 1.  0.  0.  1.  1. ],[0. 1. 0. 0. 1. 1.],13.93156857,0,11.59152317,{'smoothing': 1.51653231}
4-61002bd1c5ea49ea62f4a431-ccause_1-generic_0,61002bd1c5ea49ea62f4a431,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[1. 1. 0. 0. 0. 0.],,13.93156857,1.27E-58,10.08846945,{'smoothing': 1.93283807}
4-61002bd1c5ea49ea62f4a431-collider_1-generic_1,61002bd1c5ea49ea62f4a431,experiment_4,generic_1,collider,LC_discrete_&_1,[ 0 -1  0 -1  0  0],[ 0.  -0.5  0.  -0.5  0.   0. ],[ 0.5 -0.5  0.   0.5  0.   0. ],,13.93156857,0.002816542,10.08879133,{'smoothing': 1.93283807}
4-61002bd1c5ea49ea62f4a431-crime_1-incongruent,61002bd1c5ea49ea62f4a431,experiment_4,incongruent,crime,LC_discrete_&_1,[ 1.   0.5 -0.5  0.5  0.5 -0.5],[ 0.5  0.5 -0.5  0.5  0.5  0. ],[ 1.   0.5  0.5 -0.5  0.5 -0.5],[-0.5  0.5  1.  -0.5  0.5  0.5],13.93156857,3.23E-16,10.08846945,{'smoothing': 1.93283807}
4-61002bd1c5ea49ea62f4a431-dampened_2-generic_2,61002bd1c5ea49ea62f4a431,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[ 0.5  0.5  0.  -0.5  0.   0. ],,13.93156857,4.17E-22,10.08846945,{'smoothing': 1.93283807}
4-61002bd1c5ea49ea62f4a431-finance_1-congruent,61002bd1c5ea49ea62f4a431,experiment_4,congruent,finance,LC_discrete_&_1,[ 0.   0.5  0.   0.5 -0.5 -0.5],[ 0.   0.5  0.   0.5 -0.5 -0.5],[0.5 0.5 0.  0.5 0.5 0.5],[ 0.   0.5  0.   0.5 -0.5 -0.5],13.93156857,9.60E-17,10.08846945,{'smoothing': 1.93283807}
4-610063b7b50c4e9488e77eca-ccause_2-generic_0,610063b7b50c4e9488e77eca,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[1. 1. 0. 0. 0. 0.],,13.93156857,3.13E-80,5.900134507,{'smoothing': 2.99573228}
4-610063b7b50c4e9488e77eca-collider_3-generic_1,610063b7b50c4e9488e77eca,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[0. 1. 0. 1. 0. 0.],,13.93156857,1.70E-32,5.900134507,{'smoothing': 2.99573228}
4-610063b7b50c4e9488e77eca-crime_0-congruent,610063b7b50c4e9488e77eca,experiment_4,congruent,crime,LC_discrete_&_1,[-1  1  1 -1  0  0],[-1.   0.5  1.  -0.5  0.   0. ],[-1.   1.   1.  -0.5  0.   0. ],[-1.  1.  1. -1.  0.  0.],13.93156857,1.13E-06,5.900134605,{'smoothing': 2.99573228}
4-610063b7b50c4e9488e77eca-dampened_1-generic_2,610063b7b50c4e9488e77eca,experiment_4,generic_2,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],[ 1.  -0.5  0.   1.   0.   0. ],,13.93156857,6.42E-12,5.900134507,{'smoothing': 2.99573228}
4-610063b7b50c4e9488e77eca-finance_0-incongruent,610063b7b50c4e9488e77eca,experiment_4,incongruent,finance,LC_discrete_&_1,[ 0 -1 -1 -1  1  0],[ 0.  -1.  -1.  -0.5  1.   0. ],[ 0.   1.  -1.  -0.5  1.   0. ],[-1.  1.  0.  0. -1. -1.],13.93156857,8.18E-25,5.900134507,{'smoothing': 2.99573228}
4-6105c826905d93532f4c8cd3-ccause_1-generic_0,6105c826905d93532f4c8cd3,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[1. 1. 0. 0. 0. 0.],,13.93156857,6.53E-53,11.17102283,{'smoothing': 1.64080931}
4-6105c826905d93532f4c8cd3-collider_1-generic_1,6105c826905d93532f4c8cd3,experiment_4,generic_1,collider,LC_discrete_&_1,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],[ 0.  -0.5  0.  -1.   0.   0. ],,13.93156857,2.63E-13,11.17102283,{'smoothing': 1.64080931}
4-6105c826905d93532f4c8cd3-crime_0-congruent,6105c826905d93532f4c8cd3,experiment_4,congruent,crime,LC_discrete_&_1,[ 0.   0.5  0.5 -0.5  0.  -0.5],[ 0.   0.5  0.5 -0.5  0.  -0.5],[-0.5  0.5  1.   0.  -1.   0. ],[ 0.   0.5  0.5 -0.5  0.  -0.5],13.93156857,0.008305528,11.17185398,{'smoothing': 1.64080931}
4-6105c826905d93532f4c8cd3-dampened_1-generic_2,6105c826905d93532f4c8cd3,experiment_4,generic_2,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[1.  0.  0.  0.5 0.  0. ],[ 1.  -0.5 -1.   0.5  0.5  0. ],,13.93156857,7.04E-19,11.17102283,{'smoothing': 1.64080931}
4-6105c826905d93532f4c8cd3-finance_0-incongruent,6105c826905d93532f4c8cd3,experiment_4,incongruent,finance,LC_discrete_&_1,[ 0.  -0.5 -0.5 -0.5  0.5  0. ],[ 0.  -0.5 -0.5  0.   0.5  0. ],[ 0.  -0.5 -1.  -0.5  0.5  0. ],[-0.5  0.5  0.   0.  -0.5 -0.5],13.93156857,2.67E-09,11.17102283,{'smoothing': 1.64080931}
4-610816a86c5fb2400acb3bb8-ccause_1-generic_0,610816a86c5fb2400acb3bb8,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0. ],[ 1.   1.   0.  -0.5  0.   0. ],,13.93156857,3.33E-34,9.508434218,{'smoothing': 2.07977673}
4-610816a86c5fb2400acb3bb8-collider_1-generic_1,610816a86c5fb2400acb3bb8,experiment_4,generic_1,collider,LC_discrete_&_1,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],[ 0. -1.  0. -1.  0.  0.],,13.93156857,3.16E-12,9.508434218,{'smoothing': 2.07977673}
4-610816a86c5fb2400acb3bb8-crime_1-incongruent,610816a86c5fb2400acb3bb8,experiment_4,incongruent,crime,LC_discrete_&_1,[ 0.5  0.  -0.5 -0.5  0.5 -0.5],[ 0.5  0.  -0.5 -0.5  0.5 -0.5],[ 1.  -0.5 -1.  -1.   1.  -0.5],[-0.5  0.5  0.5 -0.5  0.  -0.5],13.93156857,0.074579951,9.524136595,{'smoothing': 2.07977673}
4-610816a86c5fb2400acb3bb8-dampened_1-generic_2,610816a86c5fb2400acb3bb8,experiment_4,generic_2,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[ 1. -1.  0.  1.  0.  0.],[1.  0.5 0.  0.5 0.  0. ],,13.93156857,0.006588193,9.509361756,{'smoothing': 2.07977673}
4-610816a86c5fb2400acb3bb8-finance_1-congruent,610816a86c5fb2400acb3bb8,experiment_4,congruent,finance,LC_discrete_&_1,[-0.5  1.   0.   0.  -1.  -1. ],[-0.5  1.   0.   0.  -1.  -1. ],[-1.   1.  -0.5 -0.5 -1.  -1. ],[-0.5  1.   0.   0.  -1.  -1. ],13.93156857,4.38E-10,9.508434218,{'smoothing': 2.07977673}
4-610846dd7da13e7eb86a6f39-ccause_1-generic_0,610846dd7da13e7eb86a6f39,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],,13.93156857,1.23E-20,5.900134507,{'smoothing': 2.99573228}
4-610846dd7da13e7eb86a6f39-collider_2-generic_1,610846dd7da13e7eb86a6f39,experiment_4,generic_1,collider,LC_discrete_&_1,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],[ 0. -1.  0. -1.  0.  0.],,13.93156857,3.65E-18,5.900134507,{'smoothing': 2.99573228}
4-610846dd7da13e7eb86a6f39-crime_0-congruent,610846dd7da13e7eb86a6f39,experiment_4,congruent,crime,LC_discrete_&_1,[-1.   1.   0.5 -1.   0.   0. ],[-1.   1.   0.5 -1.   0.   0. ],[-1.  1.  1. -1.  0.  0.],[-1.   1.   0.5 -1.   0.   0. ],13.93156857,6.40E-28,5.900134507,{'smoothing': 2.99573228}
4-610846dd7da13e7eb86a6f39-dampened_2-generic_2,610846dd7da13e7eb86a6f39,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],,13.93156857,3.83E-17,5.900134507,{'smoothing': 2.99573228}
4-610846dd7da13e7eb86a6f39-finance_0-incongruent,610846dd7da13e7eb86a6f39,experiment_4,incongruent,finance,LC_discrete_&_1,[ 0.  -1.   0.  -0.5  1.   0. ],[ 0.  -1.   0.  -0.5  1.   0. ],[ 0.  -1.  -0.5 -0.5  1.   0. ],[ 0.   1.   0.   0.  -1.  -0.5],13.93156857,1.03E-23,5.900134507,{'smoothing': 2.99573228}
4-610cda1332fb63830158c55d-ccause_3-generic_0,610cda1332fb63830158c55d,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0. ],[ 1.   1.   0.   0.   0.  -0.5],,13.93156857,1.53E-12,8.883449181,{'smoothing': 2.23465032}
4-610cda1332fb63830158c55d-collider_3-generic_1,610cda1332fb63830158c55d,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0.  0.5 0.  0.5 0.  0. ],[ 0.   1.   0.   1.   0.  -0.5],,13.93156857,0.050408797,8.89415148,{'smoothing': 2.23465032}
4-610cda1332fb63830158c55d-crime_1-incongruent,610cda1332fb63830158c55d,experiment_4,incongruent,crime,LC_discrete_&_1,[-0.5  0.5  1.   1.  -1.  -1. ],[-0.5  1.   1.   1.  -1.  -1. ],[-1.  -0.5  1.   1.  -1.  -0.5],[ 1.  -1.  -0.5 -1.   0.5  1. ],13.93156857,2.35E-36,8.883449181,{'smoothing': 2.23465032}
4-610cda1332fb63830158c55d-dampened_2-generic_2,610cda1332fb63830158c55d,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[-1.   0.5  0.  -1.   0.   0. ],,13.93156857,1.55E-22,8.883449181,{'smoothing': 2.23465032}
4-610cda1332fb63830158c55d-finance_1-congruent,610cda1332fb63830158c55d,experiment_4,congruent,finance,LC_discrete_&_1,[-0.5  0.5  0.   0.5  0.   0.5],[-0.5  0.5  0.   0.5  0.   0.5],[ 0.5  0.5  0.   0.5  0.  -1. ],[-0.5  0.5  0.   0.5  0.   0.5],13.93156857,1.27E-17,8.883449181,{'smoothing': 2.23465032}
4-610fcfe70592d59fc629f2a5-ccause_3-generic_0,610fcfe70592d59fc629f2a5,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0. ],[ 1.   1.  -0.5 -0.5  0.   0. ],,13.93156857,1.32E-14,11.12282664,{'smoothing': 1.65455835}
4-610fcfe70592d59fc629f2a5-collider_2-generic_1,610fcfe70592d59fc629f2a5,experiment_4,generic_1,collider,LC_discrete_&_1,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],[-0.5 -1.   0.  -1.   0.   0. ],,13.93156857,4.83E-17,11.12282664,{'smoothing': 1.65455835}
4-610fcfe70592d59fc629f2a5-crime_0-congruent,610fcfe70592d59fc629f2a5,experiment_4,congruent,crime,LC_discrete_&_1,[ 0.5 -0.5  0.5 -1.  -0.5 -0.5],[ 1.  -1.   1.  -1.  -0.5 -1. ],[ 1. -1.  1. -1. -1. -1.],[ 0.5 -0.5  0.5 -1.  -0.5 -0.5],13.93156857,0.004528037,11.12325139,{'smoothing': 1.65455835}
4-610fcfe70592d59fc629f2a5-dampened_3-generic_2,610fcfe70592d59fc629f2a5,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],[-1.  -0.5  0.   1.   0.5 -0.5],,13.93156857,1.71E-18,11.12282664,{'smoothing': 1.65455835}
4-610fcfe70592d59fc629f2a5-finance_0-incongruent,610fcfe70592d59fc629f2a5,experiment_4,incongruent,finance,LC_discrete_&_1,[ 0.  -1.   0.  -0.5  1.   0. ],[ 0. -1.  0.  0.  1.  0.],[ 0. -1.  0.  0.  1.  0.],[ 0.   1.   0.   0.  -1.  -0.5],13.93156857,6.14E-18,11.12282664,{'smoothing': 1.65455835}
4-61104698e0ea6c52b2a2c1be-ccause_3-generic_0,61104698e0ea6c52b2a2c1be,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],,13.93156857,5.87E-29,11.94400464,{'smoothing': 1.40483602}
4-61104698e0ea6c52b2a2c1be-collider_3-generic_1,61104698e0ea6c52b2a2c1be,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0.  0.5 0.  0.5 0.  0. ],[-0.5  0.5  0.5  0.5 -0.5  0. ],,13.93156857,3.58E-11,11.94400464,{'smoothing': 1.40483602}
4-61104698e0ea6c52b2a2c1be-crime_0-congruent,61104698e0ea6c52b2a2c1be,experiment_4,congruent,crime,LC_discrete_&_1,[-1.   1.   1.  -1.   0.5 -0.5],[-1.  1.  1. -1.  0. -1.],[-0.5  0.5  0.5 -1.   0.5 -0.5],[-1.   1.   1.  -1.   0.5 -0.5],13.93156857,,11.96934213,{'smoothing': 1.40483602}
4-61104698e0ea6c52b2a2c1be-dampened_3-generic_2,61104698e0ea6c52b2a2c1be,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],[ 1.   1.   0.5 -0.5  0.5  0.5],,13.93156857,2.31E-08,11.94400464,{'smoothing': 1.40483602}
4-61104698e0ea6c52b2a2c1be-finance_0-incongruent,61104698e0ea6c52b2a2c1be,experiment_4,incongruent,finance,LC_discrete_&_1,[ 0.  -0.5 -0.5  0.   1.   0. ],[ 0.  -0.5 -0.5  0.   1.   0. ],[ 0.  -0.5 -0.5  0.   1.   0. ],[-0.5  1.   0.   0.  -0.5  0. ],13.93156857,3.32E-10,11.94400464,{'smoothing': 1.40483602}
4-61157d170c26d85a7eb04dfa-ccause_3-generic_0,61157d170c26d85a7eb04dfa,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],[-0.5  0.   0.  -0.5  0.   0.5],,13.93156857,1.52E-06,13.02567682,{'smoothing': 0.98084239}
4-61157d170c26d85a7eb04dfa-collider_3-generic_1,61157d170c26d85a7eb04dfa,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[ 0.5  0.   0.   0.5  0.  -0.5],,13.93156857,4.28E-13,13.0256768,{'smoothing': 0.98084239}
4-61157d170c26d85a7eb04dfa-crime_1-incongruent,61157d170c26d85a7eb04dfa,experiment_4,incongruent,crime,LC_discrete_&_1,[ 1  0 -1  0  0  0],[ 1.  0. -1.  0.  0.  0.],[-0.5  0.   1.   0.   0.   0. ],[-1.  0.  1.  0.  0.  0.],13.93156857,3.84E-10,13.0256768,{'smoothing': 0.98084239}
4-61157d170c26d85a7eb04dfa-dampened_3-generic_2,61157d170c26d85a7eb04dfa,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.   0.5  0.   1.   0.   0. ],[0.  0.  0.  0.5 0.  1. ],,13.93156857,,13.0256768,{'smoothing': 0.98084239}
4-61157d170c26d85a7eb04dfa-finance_1-congruent,61157d170c26d85a7eb04dfa,experiment_4,congruent,finance,LC_discrete_&_1,[ 0 -1  0  0  0  1],[-1.  -1.   0.   0.5  0.   1. ],[ 0.   0.   0.   1.   0.  -0.5],[ 0. -1.  0.  0.  0.  1.],13.93156857,2.44E-36,13.0256768,{'smoothing': 0.98084239}
4-611bb2a6d9678117db737236-ccause_2-generic_0,611bb2a6d9678117db737236,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],,13.93156857,1.96E-40,9.503858847,{'smoothing': 2.08092042}
4-611bb2a6d9678117db737236-collider_3-generic_1,611bb2a6d9678117db737236,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[0.  0.5 0.  0.5 0.  0. ],,13.93156857,8.79E-07,9.503858905,{'smoothing': 2.08092042}
4-611bb2a6d9678117db737236-crime_0-congruent,611bb2a6d9678117db737236,experiment_4,congruent,crime,LC_discrete_&_1,[ 1 -1  1  0  0 -1],[ 1. -1.  1. -1. -1. -1.],[ 1.  -0.5  0.5 -0.5 -0.5 -1. ],[ 1. -1.  1.  0.  0. -1.],13.93156857,1.13E-168,9.503858847,{'smoothing': 2.08092042}
4-611bb2a6d9678117db737236-dampened_1-generic_2,611bb2a6d9678117db737236,experiment_4,generic_2,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],[ 0.5 -0.5  0.   0.5  0.   0. ],,13.93156857,4.89E-32,9.503858847,{'smoothing': 2.08092042}
4-611bb2a6d9678117db737236-finance_0-incongruent,611bb2a6d9678117db737236,experiment_4,incongruent,finance,LC_discrete_&_1,[ 0.5 -0.5 -1.  -1.   1.   1. ],[ 1. -1. -1. -1.  1.  1.],[ 0.5 -0.5 -1.  -0.5  0.5  0.5],[-1.   1.   0.5  1.  -0.5 -1. ],13.93156857,8.82E-14,9.503858847,{'smoothing': 2.08092042}
4-611cf2fd04c64ae9781b55e5-ccause_3-generic_0,611cf2fd04c64ae9781b55e5,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[-0.5 -0.5  0.5  0.   0.5 -0.5],,13.93156857,7.16E-37,13.93156857,{'smoothing': 9.01337165e-12}
4-611cf2fd04c64ae9781b55e5-collider_3-generic_1,611cf2fd04c64ae9781b55e5,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[ 0.   0.5  0.  -0.5  0.   0. ],[ 0.  -0.5 -0.5 -0.5  0.5  0.5],,13.93156857,5.69E-09,13.93156857,{'smoothing': 9.01337165e-12}
4-611cf2fd04c64ae9781b55e5-crime_0-congruent,611cf2fd04c64ae9781b55e5,experiment_4,congruent,crime,LC_discrete_&_1,[ 1.   0.5  0.  -0.5  0.  -0.5],[ 1.   0.   0.  -0.5  0.  -0.5],[ 0.5  0.5  0.5  0.5 -1.  -1. ],[ 1.   0.5  0.  -0.5  0.  -0.5],13.93156857,5.95E-20,13.93156857,{'smoothing': 9.01337165e-12}
4-611cf2fd04c64ae9781b55e5-dampened_3-generic_2,611cf2fd04c64ae9781b55e5,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],[ 0.5  1.  -0.5  0.5 -1.  -0.5],,13.93156857,0.005020176,13.93156857,{'smoothing': 9.01337165e-12}
4-611cf2fd04c64ae9781b55e5-finance_0-incongruent,611cf2fd04c64ae9781b55e5,experiment_4,incongruent,finance,LC_discrete_&_1,[ 0.  -1.  -0.5 -1.   0.5 -0.5],[ 0.  -1.  -0.5 -1.   0.5 -0.5],[ 0.5  0.  -0.5 -0.5  0.5 -0.5],[-0.5  0.5  0.  -0.5 -1.  -1. ],13.93156857,0.003774105,13.93156857,{'smoothing': 9.01337165e-12}
4-611df8db8ecf47bb14385383-ccause_3-generic_0,611df8db8ecf47bb14385383,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.  0.  0.5],[ 0.  1.  0.  0.  0. -1.],,13.93156857,0.09724442,13.29213274,{'smoothing': 0.83975065}
4-611df8db8ecf47bb14385383-collider_3-generic_1,611df8db8ecf47bb14385383,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[ 0.   1.  -0.5  1.   0.   0. ],,13.93156857,0.004523949,13.28857282,{'smoothing': 0.83975065}
4-611df8db8ecf47bb14385383-crime_1-incongruent,611df8db8ecf47bb14385383,experiment_4,incongruent,crime,LC_discrete_&_1,[ 0.   0.  -0.5  0.  -0.5  1. ],[ 0.   0.  -0.5  0.  -0.5  1. ],[-1.  0.  0. -1.  0. -1.],[-0.5 -0.5  0.   1.   0.   0. ],13.93156857,1.72E-05,13.2884697,{'smoothing': 0.83975065}
4-611df8db8ecf47bb14385383-dampened_2-generic_2,611df8db8ecf47bb14385383,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[ 0.  -1.  -0.5  0.  -0.5  0. ],,13.93156857,1.09E-21,13.28846947,{'smoothing': 0.83975065}
4-611df8db8ecf47bb14385383-finance_1-congruent,611df8db8ecf47bb14385383,experiment_4,congruent,finance,LC_discrete_&_1,[ 0.   1.   0.   0.   0.5 -1. ],[-0.5  1.  -0.5  0.   0.5 -1. ],[ 0.  1.  0.  0. -1. -1.],[ 0.   1.   0.   0.   0.5 -1. ],13.93156857,0.519533727,13.31918594,{'smoothing': 0.83975065}
4-611f7047eaa28b1cf9ae51e2-ccause_2-generic_0,611f7047eaa28b1cf9ae51e2,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[-0.5  0.   0.5  0.5 -0.5  0. ],,13.93156857,8.47E-39,13.86686543,{'smoothing': 0.28939669}
4-611f7047eaa28b1cf9ae51e2-collider_3-generic_1,611f7047eaa28b1cf9ae51e2,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[ 0.   0.  -1.   0.5 -0.5  0.5],,13.93156857,6.30E-17,13.86686543,{'smoothing': 0.28939669}
4-611f7047eaa28b1cf9ae51e2-crime_1-incongruent,611f7047eaa28b1cf9ae51e2,experiment_4,incongruent,crime,LC_discrete_&_1,[ 0.5  0.5 -0.5 -0.5 -0.5  0.5],[ 0.5  0.5 -0.5 -0.5 -0.5  0.5],[0.5 0.  0.5 0.5 0.5 0. ],[-0.5 -0.5  0.5  0.5  0.5 -0.5],13.93156857,1.68E-27,13.86686543,{'smoothing': 0.28939669}
4-611f7047eaa28b1cf9ae51e2-dampened_3-generic_2,611f7047eaa28b1cf9ae51e2,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.   0.5  0.   1.   0.   0. ],[-1.  0.  0.  1.  0.  0.],[-0.5 -1.   0.5  0.  -0.5 -0.5],,13.93156857,1.04E-05,13.86686545,{'smoothing': 0.28939669}
4-611f7047eaa28b1cf9ae51e2-finance_1-congruent,611f7047eaa28b1cf9ae51e2,experiment_4,congruent,finance,LC_discrete_&_1,[-1.  -0.5 -0.5 -0.5  0.5 -0.5],[-1.   0.  -0.5  0.   1.  -1. ],[-1.  -0.5 -0.5 -1.   0.5 -1. ],[-1.  -0.5 -0.5 -0.5  0.5 -0.5],13.93156857,7.28E-201,13.86686543,{'smoothing': 0.28939669}
4-612376826a580ca0368bb19f-ccause_3-generic_0,612376826a580ca0368bb19f,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],,13.93156857,1.39E-11,8.887745483,{'smoothing': 2.2335922}
4-612376826a580ca0368bb19f-collider_3-generic_1,612376826a580ca0368bb19f,experiment_4,generic_1,collider,LC_discrete_&_1,[0 1 0 1 0 0],[0. 1. 0. 1. 0. 0.],[0. 1. 0. 1. 0. 0.],,13.93156857,4.23E-22,8.887745483,{'smoothing': 2.2335922}
4-612376826a580ca0368bb19f-crime_1-incongruent,612376826a580ca0368bb19f,experiment_4,incongruent,crime,LC_discrete_&_1,[ 1.   0.   0.  -0.5  0.   0. ],[ 1.  -0.5  0.  -0.5  0.  -0.5],[ 0.5 -0.5 -0.5 -1.   0.   0. ],[ 0.   0.   1.   0.   0.  -0.5],13.93156857,2.25E-39,8.887745483,{'smoothing': 2.2335922}
4-612376826a580ca0368bb19f-dampened_2-generic_2,612376826a580ca0368bb19f,experiment_4,generic_2,dampened,LC_discrete_&_1,[-1.  -0.5  0.  -1.   0.   0. ],[-1.  0.  0. -1.  0.  0.],[-1.   0.5  0.  -1.   0.   0. ],,13.93156857,5.09E-16,8.887745483,{'smoothing': 2.2335922}
4-612376826a580ca0368bb19f-finance_1-congruent,612376826a580ca0368bb19f,experiment_4,congruent,finance,LC_discrete_&_1,[ 0.   0.5  0.   0.   0.  -0.5],[ 0.   0.5  0.   0.   0.  -0.5],[ 0.5  1.   0.   0.   0.  -0.5],[ 0.   0.5  0.   0.   0.  -0.5],13.93156857,4.65E-16,8.887745483,{'smoothing': 2.2335922}
4-6123c895dc579c298d2f1b28-ccause_3-generic_0,6123c895dc579c298d2f1b28,experiment_4,generic_0,ccause,LC_discrete_&_1,[1 1 0 0 0 0],[1.  1.  0.  0.5 0.  0.5],[1. 1. 0. 0. 0. 0.],,13.93156857,4.01E-51,11.99995473,{'smoothing': 1.38630945}
4-6123c895dc579c298d2f1b28-collider_1-generic_1,6123c895dc579c298d2f1b28,experiment_4,generic_1,collider,LC_discrete_&_1,[ 0 -1  0 -1  0  0],[ 0. -1.  0. -1.  0.  0.],[ 0.  -0.5  0.   1.   0.   0. ],,13.93156857,0.000257931,11.99996751,{'smoothing': 1.38630945}
4-6123c895dc579c298d2f1b28-crime_1-incongruent,6123c895dc579c298d2f1b28,experiment_4,incongruent,crime,LC_discrete_&_1,[ 0.5  1.  -1.   0.5  0.  -0.5],[ 0.5  1.  -1.   0.5  0.  -0.5],[ 0.   1.  -1.  -1.   0.5 -0.5],[-1.   0.   0.5 -0.5  1.   0.5],13.93156857,2.63E-36,11.99995473,{'smoothing': 1.38630945}
4-6123c895dc579c298d2f1b28-dampened_1-generic_2,6123c895dc579c298d2f1b28,experiment_4,generic_2,dampened,LC_discrete_&_1,[ 1.  -0.5  0.   1.   0.   0. ],[1. 0. 0. 1. 0. 0.],[-0.5 -0.5  0.5  0.   0.5  0. ],,13.93156857,0.000116767,11.99996013,{'smoothing': 1.38630945}
